t_ps,Te_1p0mW,Tl_1p0mW,Ts_1p0mW,Te_2p0mW,Tl_2p0mW,Ts_2p0mW,Te_2p5mW,Tl_2p5mW,Ts_2p5mW,Te_3p0mW,Tl_3p0mW,Ts_3p0mW,Te_3p5mW,Tl_3p5mW,Ts_3p5mW,Te_4p0mW,Tl_4p0mW,Ts_4p0mW
23.75,12.577035103096026,21.426852440239674,7.479502769873275,17.107622857068183,27.49057597319658,10.222164663498981,19.106508311776967,29.677033398974565,11.532092134436946,21.27444713445921,31.572930794641955,12.768886459460107,26.155619312665046,33.38135748516074,13.88317969530436,40.84436984416673,35.121708984618984,14.880843290927416
24.0,12.565004985133001,21.376882174680883,7.482621235488705,17.103981697991912,27.447078320903344,10.22536512005381,19.104219476062344,29.632329194788745,11.535656718850536,21.212590505215914,31.525823501626792,12.772652464738115,25.56266337753663,33.335695414877705,13.88793838400635,39.0187099130192,35.08451867231924,14.88711449961423
24.25,12.552898158512182,21.326878102111756,7.4857218047891365,17.10023002942426,27.403608345044592,10.228548572426286,19.102540763880064,29.587655701015684,11.539202037395222,21.165735032302553,31.47871501367189,12.776376941919125,25.071441627230122,33.28970627172443,13.892510431118218,37.34437772950353,35.04626777613095,14.892925522985783
24.5,12.540714768522035,21.276839686447392,7.488804492634741,17.096364541621448,27.360165892921824,10.231715070673587,19.101270044071626,29.543013390177087,11.542728373567249,21.13046695131794,31.431615828407576,12.78006411718388,24.667518350202247,33.2434560278562,13.896923941831623,35.81960443017485,35.00705051561901,14.89831850305293
24.75,12.52845495865895,21.22676639677379,7.491869313620405,17.09238312137686,27.316750809906168,10.234864663231008,19.10025821775556,29.49840257967632,11.546235946849357,21.10412560703662,31.384534087302345,12.783717270453739,24.337597545392672,33.19700113497527,13.901202686986526,34.4411050421348,34.966959812156894,14.90333380223223
25.0,12.516118871106654,21.17665770769444,7.494916282077831,17.088284495753125,27.273362940524827,10.237997397309204,19.09939530603061,29.453823472319794,11.549724929544329,21.084643704967444,31.33747609255866,12.787338949610408,24.069748701840492,33.15038934845177,13.905366559618292,33.20407387009229,34.92608633033308,14.908009733667328
25.25,12.503706647084048,21.12651309969236,7.49794541207786,17.084067982092616,27.230002129234176,10.241113319173104,19.098600198812523,29.40927618631182,11.553195459145083,21.07041854261274,31.29044671444994,12.790931137577616,23.853497900392277,33.10366067171252,13.909432058438506,32.102265317932044,34.884517528288924,14.912382314099336
25.5,12.491218427037639,21.076332056524834,7.500956717432882,17.07973331248528,27.18666822014832,10.2442124743379,19.097813100068578,29.364760777468454,11.556647647429426,21.060209517883358,31.24344971045625,12.79449538198203,23.679815057268748,33.0568483370614,13.913412765199462,31.128158857729822,34.84233677319988,14.91648505644079
25.75,12.478654347547605,21.026114022996996,7.503950211696114,17.075280509797192,27.14336104661707,10.247294907706205,19.096989958714946,29.320277255677684,11.560081587150146,21.053057310078508,31.196487968390098,12.79803289539864,23.541029944889445,33.00997976076171,13.917319793003719,30.27319595234191,34.799622574399,14.920348816465403
26.0,12.46601453538068,20.975858413824845,7.506925908154272,17.070709799721172,27.10008043443725,10.250360663663132,19.09609836150531,29.275825597104337,11.563497356959358,21.048220581834546,31.14956369718291,12.801544632648387,23.43070595834666,32.96307743143211,13.92116219184052,29.528067483648726,34.756447976458176,14.924001703362027
26.25,12.453299109387173,20.925564647494806,7.509883819824317,17.066021550013314,27.05682621041042,10.253409786143996,19.095114502549407,29.23140575324624,11.566895025035663,21.045126648937288,31.102678586068212,12.80503135029507,23.34349435726383,32.9161597089278,13.924947305086695,28.883024704829374,34.71288013929617,14.927469058107516
26.5,12.440508183379965,20.875232147519892,7.512823959453315,17.061216228063444,27.013598202695853,10.25644231868269,19.09402094607871,29.187017657659048,11.570274651757579,21.043333174958775,31.055833922209782,12.80849365238317,23.274985109116752,32.869241524525016,13.92868107602672,28.32818593142237,34.6689801145895,14.930773497575744
26.75,12.427641867924782,20.824860342807785,7.515746339519353,17.056294371015483,26.970396240924632,10.259458304446204,19.092804973807606,29.142661230509237,11.573636291675502,21.04249850186878,31.009030681262658,12.811932025571952,23.22156468124803,32.82233498257151,13.93236830686043,27.85381488514659,34.62480281060714,14.933935017068558
27.0,12.414700271473546,20.7744486680484,7.5186509722331385,17.05125656471102,26.92722015628724,10.262457786259397,19.091457362935124,29.098336373981454,11.57697999496674,21.042358709449424,30.962269597524134,12.815346866114414,23.180286601479484,32.775449869636276,13.936012874623362,27.45055341058513,34.580397123744156,14.936971140267776
27.25,12.401683501109204,20.723996564120537,7.521537869540024,17.046103428840023,26.88406978160254,10.26544080662298,19.089971481626876,29.054042975752758,11.580305808508815,21.042709898823784,30.915551218262795,12.818738500570857,23.148757400291625,32.728594080280196,13.939617909292345,27.109599329167242,34.53580620578256,14.939897103664096
27.5,12.388591663061966,20.67350347851772,7.524407043122369,17.040835606461147,26.840944951373736,10.268407407726656,19.0883426203521,29.009780918728044,11.58361377667366,21.043394520014047,30.86887594579676,12.822107201713886,23.125038451190225,32.6817739661724,13.943185939481758,26.82282775145024,34.49106783177029,14.94272606231244
27.75,12.375424863092451,20.622968865792984,7.527258504402107,17.035453756600145,26.797845501835244,10.27135763145894,19.08656749697214,28.965550082871328,11.586903941915834,21.044290823964836,30.822244070091873,12.82545320074467,23.10756295490146,32.63499462172748,13.946719010866063,26.58286003752089,34.44621483378629,14.945469304934635
28.0,12.362183206068341,20.572392171526968,7.530092264542886,17.029958549017426,26.7547712709934,10.274291519414575,19.084643889967527,28.921350346355496,11.590176345208354,21.04530472615004,30.77565579402405,12.828776696679235,23.095066649175358,32.5882601286997,13.95021878196039,26.383088329968377,34.401275569335965,14.948136468360572
28.25,12.348866789680459,20.521772787123922,7.532908334445481,17.02435066050546,26.711722098662758,10.27720911290028,19.082570366436073,28.87718158642321,11.593431026365975,21.04636352969417,30.72911125296612,12.832077863563951,23.086530553022293,32.54157375075534,13.953686601291711,26.21766527004858,34.356274398510585,14.95073574366023
28.5,12.335475701485462,20.47111009540955,7.535706724740741,17.018630772265688,26.668697826499635,10.280110452939386,19.080346080231813,28.833043680032947,11.596668024285364,21.047411081654218,30.682610529983297,12.835356856025534,23.081134012509096,32.49493809056135,13.957123569399121,26.08146857412397,34.3112321501621,14.953274068687245
28.75,12.322010022409467,20.420403484944142,7.538487445788112,17.012799568047722,26.625698298033694,10.282995580275575,19.077970622059933,28.788936504345095,11.599887377123716,21.04840403399316,30.63615366762882,12.838613813542437,23.07821641670258,32.44835521704692,13.960530588540088,25.970049184257675,34.266166563035966,14.955757303823697
29.0,12.308469829338112,20.369652350456366,7.5412505076760885,17.006857732826937,26.582723358662907,10.285864535376108,19.07544390807549,28.744859937088982,11.603089122431927,21.049308955939978,30.58974067710704,12.841848863734455,23.077246121262956,32.40182676831737,13.963908402477132,25.87957020125541,34.22109268952044,14.95819038941425
29.25,12.294855196736918,20.31885609330179,7.543995920223604,17.000805951604296,26.539772849180878,10.288717358434301,19.072766097035824,28.700813856841123,11.606273297254065,21.050100102632157,30.543371545396663,12.845062124898083,23.07779530542564,32.35535403477875,13.9672576282909,25.806742144771167,34.176023264129746,14.960577484669027
29.5,12.281166197697779,20.268014121945193,7.546723692982044,16.994644907313514,26.496846598137154,10.291554089369946,19.069937528645497,28.65679814323741,11.609439938201872,21.050757689864565,30.497046237496356,12.84825370796175,23.079519679189136,32.30893802622485,13.970578781799887,25.74875853749044,34.130969037061476,14.96292208869675
29.75,12.267402904647431,20.217125852466616,7.549433835237684,16.988375279920838,26.45394443403624,10.294374767829764,19.066958677637782,28.612812677135956,11.612589081510775,21.05126655863505,30.450764692657483,12.851423717993319,23.08214213511532,32.26257952595217,13.973872297862155,25.703234484131357,34.08593906450512,14.965227144894428
30.0,12.253565389858515,20.166190709091158,7.552126356014433,16.981997746609544,26.411066187192702,10.297179433188855,19.063830119549035,28.568857340743183,11.615720763082159,21.05161514141494,30.404526836657404,12.854572255364253,23.0854395942287,32.21627913440256,13.97713854658681,25.668149858731002,34.04094096157977,14.967495130238182
30.25,12.239653725616996,20.11520811786252,7.554801264076651,16.97551298194393,26.368211689755856,10.299968124552333,19.06055250518847,28.524932017712544,11.618835018515458,21.051794662047225,30.35833258687117,12.857699416650737,23.089232430732192,32.17003730436023,13.98037784627927,25.64179793292392,33.99598112112253,14.969728131138552
30.5,12.225667979380429,20.06417745259903,7.557458567926992,16.968921657981507,26.325380775735194,10.302740880756971,19.057126541573936,28.481036592964145,11.62193188313266,21.051798515587272,30.31218185432039,12.860805295331225,23.093375974718874,32.1238543693404,13.983590473779124,25.622739722247463,33.95106490170481,14.971927907522147
30.75,12.211608207708036,20.013098062322626,7.560098275797837,16.962224444348923,26.28257328102655,10.305497740372962,19.053552977326234,28.43717094487774,11.625011391996603,21.051621787229134,30.26607454527548,12.863889982326878,23.09775368609206,32.07773056649426,13.98677667271782,25.609763954159064,33.906196788371666,14.974095946722393
31.0,12.197474459383004,19.961969302515058,7.562720395648433,16.955422008292484,26.239789043438947,10.30823874170566,19.04983259089956,28.393334943856413,11.628073579923395,21.051260878877333,30.220010562510492,12.866953566420742,23.102271671159418,32.03166605509658,13.989936660116715,25.60185233612293,33.86138052949313,14.97623350862783
31.25,12.183266778673607,19.910790535905953,7.565324935164994,16.94851501471111,26.19702790272214,10.310963922797393,19.045966182517763,28.349528461333396,11.63111848149268,21.050713219068577,30.173989806287167,12.869996134583339,23.10685427745789,31.98566093147278,13.993070631660652,25.598149675815353,33.81661925290054,14.97834166338416
31.5,12.168985207367301,19.859561133022343,7.567911901761833,16.94150412617715,26.154289700594806,10.313673321429286,19.041954568545467,28.305751370351352,11.634146131056356,21.04997703747121,30.128012175128326,12.873017772225896,23.11144055371586,31.93971523810374,13.996178765914294,25.59793834853048,33.77191556420774,14.980421322789537
31.75,12.154629786077642,19.808280472767798,7.570481302583737,16.934390002948952,26.11157428077342,10.316366975123106,19.037798577266514,28.262003545592062,11.63715656274588,21.049051189465978,30.08207756642675,12.876018563397682,23.115981403488924,31.89382896752213,13.999261227693253,25.600616601299027,33.72727162990358,14.982473266364472
32.0,12.140200555123393,19.756947943030884,7.5730331445087025,16.927173302977923,26.068881489001758,10.319044921143124,19.033499045706446,28.218284863403007,11.64014981047825,21.047935019583946,30.036185876925845,12.878998590940038,23.120437296226875,31.848002077422347,14.002318170761207,25.605680205388172,33.682689247496434,14.984498162930882
32.25,12.125697555157949,19.7055629413231,7.575567434150973,16.919854681912078,26.026211173081094,10.321707196497936,19.029056817235443,28.17459520182164,11.64312590796111,21.04662825511162,29.990337003100166,12.881957936606973,23.124776425971223,31.802234498691256,14.005349739989594,25.6127070079771,33.63816990470646,14.986496588398488
32.5,12.111120827390398,19.654124867692563,7.578084177864163,16.912434793097383,25.98356318290099,10.324353837942306,19.02447273975522,28.1309344405981,11.646084888697121,21.045130923139478,29.944530841457745,12.884896681159809,23.128973228958856,31.75652614058267,14.008356073086793,25.62134398619975,33.59371482943457,14.988469040325365
32.75,12.096470408232628,19.602633065910748,7.580583381738948,16.904914287435464,25.940937366217394,10.326984881979019,19.01974766432323,28.08730246121674,11.649026785987889,21.0434432858371,29.898767288781265,12.887814904441756,23.13300718949032,31.71087689491291,14.011337301982804,25.63129646588709,33.54932503200791,14.990415949688337
33.0,12.081746322754736,19.551086854249853,7.583065051593877,16.897293812039795,25.8983335569311,10.329600364858923,19.014882444104604,28.04369914691694,11.651951632937452,21.04156578990759,29.853046242321412,12.890712685436897,23.13686187737585,31.665286639465524,14.014293553938227,25.64231923720801,33.50500134101648,14.992337690149261
33.25,12.066948588171767,19.499485558844427,7.585529192972455,16.88957400940099,25.855751587175238,10.332200322580595,19.009877933569978,28.000124382713352,11.654859462455535,21.03949902703296,29.807367597849375,12.893590102317035,23.140524171529385,31.619755240756742,14.017224952432432,25.654209398439743,33.46074443259406,14.994234584881665
33.5,12.052077217419262,19.44782851458341,7.587975811143502,16.88175551790709,25.8131912910489,10.334784790891382,19.004734987878074,27.956578055415946,11.657750307260551,21.037243702241625,29.761731240172992,12.896447232477675,23.14398363331867,31.574282556283613,14.020131617874766,25.66680094335347,33.41655485221464,14.996106910574476
33.75,12.03713222138968,19.396115065778428,7.59040491110278,16.873838972311386,25.770652504645323,10.337353805288805,18.999454462397196,27.913060053649847,11.660624199882463,21.03480060897308,29.71613705087419,12.899284152566104,23.147232000423127,31.528868436353523,14.023013668173883,25.679961631271507,33.372433042789154,14.997954896905716
34.0,12.022113610377552,19.344344566868532,7.592816497575494,16.865825004066366,25.7281350660813,10.339907401022097,18.994037212331442,27.869570267875233,11.663481172665506,21.032170610314616,29.67058491243122,12.902100938505507,23.150262777731307,31.48351272557453,14.025871219193277,25.693595449968644,33.32837936972978,14.999778712769134
34.25,12.007021395060686,19.292516383161097,7.595210575019359,16.857714241562736,25.685638815527593,10.342445613093862,18.988484092417853,27.82610858990834,11.66632125777082,21.029354624383203,29.62507470829216,12.904897665515012,23.153070906452704,31.438215264070777,14.028704385115457,25.70807289133942,33.28440711648139,15.017338540808337
34.5,11.991855587211965,19.240629891606726,7.597587147628121,16.849507310300986,25.643163595240356,10.34496847626182,18.982795956211447,27.78267490363627,11.669144487178196,21.02635361284081,29.579606322933618,12.907674408126411,23.155652496289285,31.392975888474837,14.031513278732731,25.723839424965604,33.24053729319873,15.036916247663672
34.75,11.976616199201256,19.18868445895512,7.599946219334512,16.841204833015247,25.600709249593482,10.347476025040603,18.97697365473248,27.739269085814303,11.671950892686134,21.023168571859692,29.534179641911052,12.910431240198319,23.15800460848637,31.347794432739104,14.034298011679098,25.74061096979831,33.196770887733955,15.056348886875568
35.0,11.96130323565225,19.13667938548045,7.602287793804492,16.832807429763438,25.558275625111758,10.349968293703588,18.971018036323365,27.695891014653057,11.674740505913086,21.019800525004165,29.488794551902394,12.913168234928326,23.16012507997502,31.302670728800024,14.037058694614744,25.7581420742268,33.15310848209143,15.075649208926393
35.25,11.945916689946941,19.08461396433537,7.604611874428765,16.824315717993613,25.51586257050493,10.352445316284795,18.964929946887555,27.652540570162415,11.677513358299436,21.016250517612352,29.443450940746544,12.915885464863615,23.16201238071131,31.25760460712272,14.039795437372472,25.776226778605814,33.109550519037455,15.094829350115054
35.5,11.930456548927788,19.032487498752406,7.606918464321417,16.81573031259372,25.47346993670259,10.354907126580782,18.95871023006166,27.609217634169415,11.680269481109542,21.01251961235332,29.398148697477758,12.918583001910399,23.16366549778841,31.21259589455529,14.042508349073348,25.7946923262932,33.06609732630735,15.113900904325106
35.75,11.914922796321711,18.980299302823067,7.609207566320997,16.807051825929772,25.431097576889858,10.357353758152584,18.95235972733418,27.565922090336688,11.683008905433843,21.00860888570559,29.352887712356896,12.921260917342407,23.165083840726567,31.167644408211025,14.045197538216351,25.81339388537534,33.022749136999,15.132874985903008
36.0,11.899315414905443,18.928048702322627,7.611479182992844,16.798280867876088,25.388745346543203,10.359785244327655,18.945879278124487,27.52265382418149,11.685731662190975,21.00451942515841,29.30766787690023,12.923919281808699,23.166267164532403,31.122749962894996,14.047863112748223,25.83221011920747,32.97950610676142,15.15176228502543
36.25,11.88363438793245,18.875735035579414,7.613733316632262,16.78941804566754,25.346413098504634,10.362201618201633,18.93926971983224,27.47941272309516,11.688437782129961,21.000252326980725,29.26248908390626,12.926558165340907,23.16721550757813,31.077912373348667,14.050505180118627,25.851039469387434,32.93636832828964,15.170573116691815
36.5,11.867879700129752,18.82335765438885,7.61596996926829,16.78046396243994,25.304100671020528,10.364602912638256,18.93253188786495,27.436198676363112,11.691127295832384,20.995808694436285,29.217351227481167,12.929177637360082,23.16792914104651,31.033131454456644,14.053123847322697,25.86979703597512,32.89333584355658,15.18931746429047
36.75,11.852051338295889,18.77091591979442,7.6181891426678385,16.77141921641641,25.261807900896493,10.366989160268998,18.92566661564959,27.39301157518531,11.693800233714583,20.99118963634955,29.17225420306302,12.931777766683219,23.168408527716778,30.988407021418436,14.055719220933325,25.888411958228527,32.850408654143955,15.208005018525208
37.0,11.836149286343659,18.71840913719241,7.620390838334907,16.762284401486067,25.21953462708523,10.369360393494137,18.91867473463243,27.349851312697115,11.696456626029844,20.986396265899803,29.127197905402344,12.934358621529423,23.168654288333624,30.943738889891794,14.058291407125232,25.90682521487987,32.80758672997532,15.226645212353123
37.25,11.820173516265022,18.665836573677634,7.6225750575002325,16.75306010771267,25.17728069072022,10.371716644484206,18.911557074270497,27.306717783990692,11.699096502870622,20.981429698935106,29.082182218480458,12.936920269524409,23.168667174138143,30.899126876112717,14.060840511692444,25.924987775884592,32.764870016706205,15.245247252478885
37.5,11.804123991491668,18.613197507154585,7.624741801117335,16.743746921703153,25.13504593515069,10.374057945181557,18.90431446201715,27.263610886136714,11.701719894170727,20.976291052400217,29.037207023168477,12.939462777704094,23.168448044407647,30.854570796996388,14.063366640060547,25.942859048681537,32.722258441915606,15.26382014785892
37.75,11.788000671492412,18.5604912283546,7.626891069863199,16.734345426875997,25.0928302059779,10.376384327302064,18.896947723303537,27.22053051820666,11.704326829707533,20.970981443897802,28.99227220169512,12.941986212519843,23.167997848069774,30.81007047022249,14.065869897294682,25.960405571292856,32.67975191714774,15.282372735588554
38.0,11.77180351466446,18.507717041812942,7.629022864140598,16.72485620365834,25.05063335109254,10.378695822336892,18.88945768146756,27.177476579302677,11.706917339104093,20.96550199143533,28.947377637672805,12.944490639843963,23.167317608634267,30.76562571430777,14.06835038810425,25.977599912141986,32.63735034110729,15.300913704482555
38.25,11.755532480212594,18.454874266900553,7.631137184081549,16.715279829632195,25.008455220713216,10.380992461554344,18.881845156868835,27.13444895726042,11.709491451829813,20.959853813200386,28.902523216116933,12.94697612497519,23.16640841182686,30.721236348668057,14.070808216844929,25.994419743815715,32.59505360794777,15.319451616612628
38.5,11.739187529439429,18.401962238910638,7.633234029551522,16.70561687964454,24.966295667425975,10.383274276001739,18.87411096587655,27.091447536423257,11.712049197200155,20.954038027358873,28.85770882346525,12.94944273264422,23.165271395425723,30.676902193671754,14.073243487518626,26.010847062794543,32.552861610909844,15.33799492701057
38.75,11.722768626639928,18.348980307713067,7.635313400154211,16.695867925891847,24.924154546224838,10.385541296507336,18.866255921108174,27.048472203049045,11.714590604377971,20.94805575187193,28.812934347597366,12.951890527019206,23.163907740895066,30.63262307068615,14.075656303771806,26.026867531549254,32.510774245118824,15.356552001706019
39.0,11.706275735366123,18.295927776889467,7.637375295232661,16.686033537986507,24.882031714553328,10.38779355368228,18.858280831765928,27.005522845346707,11.71711570237521,20.94190810432815,28.768199677854387,12.9543195717113,23.162318666485483,30.58839880211803,14.07804676889252,26.042469923425486,32.46879140998001,15.375131134233273
39.25,11.68970880760871,18.24280389742972,7.639419713858922,16.676114283010595,24.83992703234701,10.390031077922584,18.85018650388662,26.962599353497446,11.71962452005475,20.93559620178851,28.72350470505863,12.956729929780186,23.160505421532367,30.544229211449323,14.080414985806485,26.057645653962354,32.42691301123423,15.39374056070915
39.5,11.673067785996526,18.189607931516043,7.6414466548287585,16.666110725559278,24.79784036193422,10.392253899411102,18.841973740526072,26.919701619676708,11.722117086132254,20.929121160641866,28.678849321533566,12.959121663739621,23.15846928166888,30.500114120709405,14.082761057072256,26.072388384895703,32.385138962726174,15.41238847355645
39.75,11.656352609168415,18.13633915684853,7.643456116662398,16.65602342734495,24.755771558508414,10.394462048119033,18.833643341894387,26.87682953807675,11.724593429178089,20.922484096469415,28.6342334211239,12.961494835562988,23.156211544287583,30.456053343786134,14.085085084874539,26.086693689324797,32.343469187928875,15.43108303392065
40.0,11.639563215185674,18.082996867818252,7.645448097607274,16.645852945424174,24.7137204639792,10.396655553805216,18.825196105454303,26.833983004929898,11.727053577619289,20.915686123916778,28.58965689921573,12.963849506688867,23.153733524826706,30.41204669364784,14.08738717101703,26.10055876840043,32.301903621261204,15.449832382802352
40.25,11.62269954374786,18.029580376747603,7.647422595642067,16.635599831915876,24.67168692115601,10.39883444601615,18.816632825991878,26.79116191853235,11.729497559741523,20.90872835657269,28.54511965275704,12.966185738026592,23.15103655418799,30.368093984472623,14.089667416916326,26.113982211411233,32.26044220922814,15.468644650904734
40.5,11.60576153771474,17.976089015197317,7.649379608481667,16.625264634664962,24.62967077521462,10.400998754087238,18.807954295666626,26.748366179268544,11.73192540369108,20.901611906853468,28.50062158027815,12.96850358996182,23.148121976613925,30.324195031668513,14.091925923595793,26.126963792446976,32.21908491140911,15.48752796717192
40.75,11.588749144077708,17.922522130011913,7.651319133582708,16.61484789775225,24.587671873737566,10.403148507144238,18.799161304046297,26.70559568963607,11.734337137476862,20.894337885807296,28.456162578743836,12.970803122361938,23.144991147897827,30.28034965189214,14.094162791679405,26.139504297917576,32.17783170131462,15.506490465971149
41.0,11.571662308526324,17.86887900904101,7.653241168143821,16.60435016186826,24.54569006675624,10.405283734104913,18.790254638130396,26.662850354271164,11.73673278897239,20.886907402103635,28.411742533730873,12.973084394579645,23.141645433867424,30.23655766306634,14.096378121385602,26.15160538009493,32.13668256712777,15.525540292848882
41.25,11.554500964551927,17.81515889664767,7.6551457090944055,16.593771964589482,24.503725206794304,10.407404463680743,18.78123508236551,26.620130079974665,11.7391123859178,20.879321561223932,28.367361329065737,12.975347465456286,23.138086209093483,30.192818884396694,14.098572012521199,26.16326943260814,32.0956375123437,15.544685608767354
41.5,11.537265037317182,17.761361053475426,7.657032753090662,16.583113840584748,24.461777148912528,10.409510724378743,18.772103418653252,26.57743477559876,11.741475955921844,20.871581465607676,28.323018850163738,12.977592393326892,23.134314855783735,30.149133136387423,14.100744564475438,26.174499484468807,32.05469655631724,15.563934592704504
41.75,11.519954449290033,17.707484759362107,7.65890229651727,16.57237632177174,24.419845750754835,10.411602544503321,18.762860426018573,26.5347643440242,11.743823526463329,20.863688214830866,28.27871498404783,12.979819236025437,23.130332762829735,30.1055002408565,14.102895876214108,26.185299109724937,32.01385973472623,15.583295442475617
42.0,11.502569123809131,17.653529314768225,7.6607543354911405,16.56155993743786,24.377930872595574,10.413679952158214,18.753506879254893,26.492118677709378,11.74615512489045,20.855642905731862,28.234449619367854,12.98202805089018,23.126141324979955,30.061920020950232,14.10502604627389,26.19567235028979,31.97312709986022,15.60277637360971
42.25,11.485108987428001,17.59949404228693,7.662588865866534,16.550665214335762,24.33603237738801,10.415742975248428,18.744043548650268,26.449497670131766,11.748470778421071,20.847446632496087,28.190222646420178,12.984218894769013,23.121741942117392,30.018392301157473,14.107135172756804,26.20562364976661,31.932498717715486,15.62238561608714
42.5,11.467573971555849,17.545378288235547,7.6644058832412005,16.539692676760875,24.29415013081396,10.417791641482221,18.734471200399742,26.40690121687424,11.750770514144152,20.839100486708425,28.14603395716773,12.986391824024858,23.117136018623743,29.974916907323315,14.109223353324913,26.21515779635029,31.891974667532455,15.642131408717344
42.75,11.449964012521706,17.49118139866835,7.666205382962293,16.528642846616375,24.25228400133469,10.419825978373103,18.72479059693614,26.36432921564986,11.753054359021306,20.830605557380608,28.101883445260363,12.988546894541075,23.11232496281558,29.93149366666258,14.111290685195161,26.224279873864095,31.851555045851107,15.662021990918262
43.0,11.43227904067972,17.4369026370422,7.66798736012135,16.51751624339749,24.21043385765652,10.42184601324178,18.71500249718165,26.321781566327537,11.7553223398884,20.82196293095912,28.057771006055507,12.990684161726865,23.107310186440426,29.88812240777295,14.11333726513446,26.232995219521626,31.81123996684683,15.68206559162654
43.25,11.414518974480112,17.38254126048796,7.66975180954399,16.50631338293465,24.168599553031402,10.423851773216507,18.705107656739354,26.279258170958517,11.757574483457276,20.813173691318152,28.013696536639166,12.992803680522698,23.102093104222828,29.844802960646913,14.115363189454948,26.24130938715333,31.771029562329694,15.702270415041918
43.5,11.396683727273004,17.32809654869057,7.671498725789654,16.495034775929632,24.1267809354618,10.425843285232098,18.69510682803928,26.236758933803564,11.759810816317476,20.804238919741117,27.96965993584722,12.99490550540573,23.096675133374006,29.801535153735585,14.117368554009323,26.249228114959248,31.730923981657106,15.722644622889277
43.75,11.37877321250709,17.273567805551597,7.673228103155131,16.483680928477224,24.0849778555088,10.427820576030753,18.68500076045016,26.1942837613609,11.762031364937988,20.795159694893613,27.92566110428693,12.996989690395203,23.09105769255561,29.758318807484866,14.119353454184873,26.25675729698635,31.690923391553355,15.74319631286245
44.0,11.360787347064988,17.21895436095163,7.674939935680004,16.472252342711933,24.04319016636956,10.429783672163406,18.674790200365365,26.15183256239477,11.76423615566903,20.78593709278995,27.881699944358818,12.999056289057865,23.085242201102126,29.715153741905677,14.121317984897889,26.26390295763557,31.6510279758279,15.763933492900282
44.25,11.342726053524768,17.16425557261105,7.6766342171534525,16.46074951728375,24.00141772392624,10.431732599991276,18.66447589126931,26.109405247964695,11.766425214743839,20.776572186754663,27.83777636021641,13.001105354513356,23.079230078849413,29.672039778466345,14.123262240589519,26.270671228597113,31.611237934982967,15.784864050939756
44.5,11.324589261591033,17.109470820913327,7.678310941121914,16.44917294771101,23.95966038679679,10.433667385687546,18.654058573789438,26.06700173145533,11.768598568280465,20.767066047149477,27.793890251243575,13.003136939439104,23.073022745997015,29.628976740103,14.125186315221963,26.27706832769254,31.57155348570008,15.805995719791937
44.75,11.306376901460666,17.054599420884152,7.679970100890317,16.43752312664493,23.917918016387237,10.435588055239137,18.643538985737383,26.024621928606997,11.770756242283591,20.75741974018017,27.750041506284152,13.005151096073076,23.06662162296099,29.585964451229994,14.127090302274901,26.28310053916719,31.53197486019398,15.827336036802125
45.0,11.288088891413134,16.999640646185387,7.681611689510407,16.42580054407081,23.876190476945585,10.437494634448562,18.632917862142133,25.982265757546198,11.772898262646311,20.74763432746865,27.706230014616306,13.007147876217378,23.06002813021958,29.54300273775048,14.128974294742147,26.28877419503497,31.492502305421258,15.848892297987414
45.25,11.269725142923534,16.944593796062925,7.683235699777957,16.414005687463828,23.834477635617137,10.43938714893583,18.622195935134002,25.939933134294016,11.77502465515173,20.73771086631214,27.662455667324448,13.009127331243164,23.053243688153575,29.500091427066874,14.13083838512854,26.294095657128594,31.453136082130737,15.870671506390632
45.5,11.251285567402352,16.889458198763084,7.684842124236455,16.402139041912335,23.792779362501253,10.441265624140401,18.61137393270792,25.897623961794345,11.777135445472478,20.727650409904413,27.618718357319725,13.011089512095667,23.046269716882986,29.457230348091457,14.132682665447025,26.29907129955276,31.413876463741854,15.892680314463236
45.75,11.232770080489304,16.834233213612567,7.68643095518328,16.390201090218092,23.7510955307095,10.443130085323155,18.6004525779567,25.85533814197142,11.779230659170077,20.717454007504134,27.57501797936098,13.013034469299244,23.039107636101313,29.41441933125701,14.134507227215973,26.30370749127998,31.374723735037218,15.914924960390998
46.0,11.214178604924033,16.778918233217397,7.688002184677581,16.378192312980012,23.709426016425205,10.44498055756842,18.589432589482975,25.813075579036756,11.781310321696017,20.707122704561073,27.531354430076203,13.014962252962436,23.031758864908475,29.371658208527432,14.136312161456672,26.308010578668462,31.3356781906559,15.937411198399312
46.25,11.195511072494392,16.723512681421596,7.689555804549338,16.36611318864977,23.667770698102945,10.44681706578598,18.5783146817965,25.770836179518312,11.783374458393075,20.69665754280939,27.48772760798446,13.01687291278304,23.02422482164324,29.328946813408386,14.138097558691033,26.311986867720105,31.2967401333746,15.960144223241743
46.5,11.17676741866985,16.6680159274652,7.691091806403253,16.353964192704083,23.626129441712102,10.448639634712043,18.567099565621128,25.728619852290553,11.785423094496734,20.68605956033476,27.444137413518195,13.018766498053184,23.016506923715916,29.28628498095801,14.139863508939476,26.315642605937235,31.257909872164987,15.983128589278277
46.75,11.157947568116622,16.612427287332363,7.692610181607578,16.341745795679007,23.584502102554,10.450448288907989,18.555787948133005,25.6864265086056,11.787456255136647,20.67532979162124,27.40058374904592,13.020643057664406,23.008606587441946,29.243672547797587,14.14161010171901,26.318983963647543,31.219187718709705,16.00636812477691
