t_ps,m_1p0mW,chi2q_1p0mW,eta_1p0mW,phi_1p0mW,m_chi2q_1p0mW,m2_chi2q2_1p0mW,m2_chi2q_1p0mW,m2_1p0mW,m_2p0mW,chi2q_2p0mW,eta_2p0mW,phi_2p0mW,m_chi2q_2p0mW,m2_chi2q2_2p0mW,m2_chi2q_2p0mW,m2_2p0mW,m_2p5mW,chi2q_2p5mW,eta_2p5mW,phi_2p5mW,m_chi2q_2p5mW,m2_chi2q2_2p5mW,m2_chi2q_2p5mW,m2_2p5mW,m_3p0mW,chi2q_3p0mW,eta_3p0mW,phi_3p0mW,m_chi2q_3p0mW,m2_chi2q2_3p0mW,m2_chi2q_3p0mW,m2_3p0mW,m_3p5mW,chi2q_3p5mW,eta_3p5mW,phi_3p5mW,m_chi2q_3p5mW,m2_chi2q2_3p5mW,m2_chi2q_3p5mW,m2_3p5mW,m_4p0mW,chi2q_4p0mW,eta_4p0mW,phi_4p0mW,m_chi2q_4p0mW,m2_chi2q2_4p0mW,m2_chi2q_4p0mW,m2_4p0mW
57.5,0.724985511026072,0.34842682095389016,0.9373359858876462,0.1779461138564758,0.25260439684444574,0.06380898130514623,0.1831345277337032,0.5256039911977348,0.6040155592013013,0.3349868061201233,0.9422228185123935,0.1707956135686321,0.2023372430237042,0.04094035991443354,0.1222148429922123,0.36483479575726074,0.5338330278106316,0.24171561134368824,0.970347135427702,0.12206675077309903,0.12903577667269894,0.016650231661526637,0.06888355935708335,0.28497770158146657,0.455298471114423,0.0520397352396412,0.9986450149858999,0.026031626170029052,0.023693611891808,0.0005613872444796255,0.010787665269518696,0.2072966977991311,0.36021913490094537,0.00016854150434581562,0.9999999857968805,8.4270752571877e-05,6.071187489035363e-05,3.685931752701951e-09,2.186957905121761e-05,0.12975782514878548,0.1862345757345648,9.553804198672436e-09,1.0,4.776902099336218e-09,1.779248671590865e-09,3.165725835357858e-18,3.313576214800128e-10,0.03468331719903336
57.75,0.7247419158566418,0.348390558764811,0.9373494644813869,0.1779267707773115,0.2524932410255751,0.06375283676359915,0.18299243524172815,0.5252508445995557,0.603540317076477,0.33491036148472725,0.9422499932449824,0.17075504804023753,0.20213190576268983,0.04085730732725692,0.12199475449528639,0.36426091433677443,0.5331990378670995,0.24115575726653385,0.9704864248083044,0.12177829014819211,0.12858401775062764,0.016533849620893725,0.06856087454972071,0.28430121398240066,0.4544841257956028,0.05174152225648076,0.998660510320991,0.025882318526723642,0.023515700510070386,0.0005529881704793246,0.01068751258879055,0.20655582060019334,0.35914619293305855,0.00016107245691254201,0.9999999870278318,8.053622880451418e-05,5.784855968651357e-05,3.346455857804123e-09,2.077608997807216e-05,0.12898598789830973,0.18468906949002067,8.14596266768238e-09,1.0,4.07298133384119e-09,1.5044702651947052e-09,2.2634307788550265e-18,2.7785921335421475e-10,0.034110052389089686
58.0,0.7245000549126112,0.34835431275292844,0.9373629354665326,0.17790743660537184,0.25238271871854157,0.06369703670776247,0.18285129357057747,0.5249003295683766,0.6030684056935846,0.33483390492898396,0.9422771652279429,0.17071447735630887,0.20192774921767961,0.04077481590411811,0.12177624578600002,0.3636915019458019,0.5325694815677531,0.24059818674184572,0.9706248052345128,0.121491047201614,0.1281352515792462,0.01641864269727672,0.06824092450411276,0.28363025269734526,0.453675637674351,0.05144547268575785,0.9986758049237695,0.02573409633384844,0.0233395576261696,0.0005447349501852915,0.010588588689089755,0.205821584219229,0.35808099540843813,0.00015392837634475013,0.9999999881530274,7.696418847630594e-05,5.511882622313281e-05,3.0380850042159128e-09,1.973700415972412e-05,0.1282219992726979,0.1831563889495244,6.939029241443008e-09,1.0,3.469514620721504e-09,1.2709275386778588e-09,1.6152568085697601e-18,2.3277849860074364e-10,0.033546262813029464
58.25,0.7242599210152588,0.3483180831304317,0.9373763987664409,0.17788811145342637,0.25227282737623286,0.06364157943239858,0.18271109802980642,0.524552433189029,0.6025998038871765,0.33475743713602324,0.942304334215927,0.17067390187950338,0.20172476596794142,0.04069288120482074,0.12155930441146807,0.3631265236448636,0.5319443306655779,0.24004291325514077,0.9707622776952064,0.12120502826368779,0.12768946682252122,0.016304599937419745,0.06792368796195057,0.2829647709272497,0.4528729696126429,0.051151566584238445,0.9986909017488735,0.025586949543819192,0.023165161859342896,0.0005366247239695547,0.01049087564279815,0.20509392660577377,0.35702349633610886,0.00014709549132035235,0.9999999891814582,7.354774592540263e-05,5.251654660646995e-05,2.7579876674695305e-09,1.8749641084940115e-05,0.12746577693605954,0.1816364276763122,5.9053928994652345e-09,1.0,2.9526964497326172e-09,1.0726344702839247e-09,1.1505447068412757e-18,1.948294933848455e-10,0.03299179185901219
58.5,0.724021507051125,0.3482818701094562,0.9373898543045257,0.17786879543420972,0.25216356447523264,0.06358646324885481,0.1825718439747415,0.5242071426725823,0.6021344906609686,0.3346809587936675,0.942331499962169,0.17063332197492614,0.2015229486571496,0.04061149883547215,0.12134391804616929,0.36256594484354404,0.5313235571405737,0.23948994985545002,0.9708988432984325,0.12092023944098197,0.1272466520566153,0.01619171045961732,0.06760914380494976,0.2823047223725125,0.4520760847639869,0.05085978446314273,0.9987058036901371,0.025440868338104945,0.02299249223203782,0.0005286546990403195,0.01039435586722604,0.2043727864155355,0.35597365006027215,0.000140560592803171,0.9999999901213599,7.028029663301009e-05,5.00358672747804e-05,2.50358801393944e-09,1.7811450307734903e-05,0.1267172395372331,0.18012908011690668,5.02106938993178e-09,1.0,2.51053469496589e-09,9.044406104115693e-10,8.18012817761652e-19,1.6291605517380956e-10,0.03244648550376299
58.75,0.7237848059713261,0.3482456739020794,0.9374033020042583,0.1778494886604195,0.25205492751557024,0.06353168648487936,0.18243352680597366,0.5238644453549501,0.6016724451864599,0.3346044705943687,0.9423586622185113,0.17059273801009647,0.20132228999283475,0.04053066444795905,0.12113007449052644,0.3620097312966536,0.5307071331978411,0.23893930915964187,0.9710345032687114,0.12063668661872679,0.1268067957723862,0.016079963454059664,0.0672972710543672,0.2816500612270711,0.45128494657101986,0.05057010727461991,0.9987205135823702,0.02529584312041005,0.02282152815951759,0.0005208221475356544,0.010299012116136921,0.20365810300160825,0.3549314112574579,0.00013431101227931913,0.9999999909802759,6.715550634156761e-05,4.76711971357165e-05,2.2725430363523452e-09,1.6920005275712342e-05,0.12597630669721072,0.17863424159378763,4.265250766723975e-09,1.0,2.1326253833619875e-09,7.619198359210585e-10,5.805218363699726e-19,1.361049720450214e-10,0.03191019226978769
59.0,0.7235498107908681,0.34820949472031715,0.9374167417891689,0.17783019124471416,0.25194691402046926,0.06347724748443773,0.18229614196885363,0.523524328695501,0.6012136468015634,0.33452797323514455,0.9423858207354281,0.1705521503549135,0.20112278274583706,0.040450373739429175,0.12091776166950326,0.36145784910043505,0.5300950312656861,0.23839100335680538,0.9711692589443591,0.12035437546325609,0.12636988637788404,0.015969348183159322,0.06698804887052565,0.28100074217256876,0.4504995187631222,0.050282516398643694,0.9987350342030764,0.025151864510068594,0.022652249439787785,0.0005131244046823661,0.010204827471526602,0.2029498164058047,0.35389673493370233,0.00012833460077253,0.9999999917651151,6.416730056240177e-05,4.541719619241856e-05,2.062721709980639e-09,1.6072997442340306e-05,0.12524289899673516,0.1771518082981246,3.6199069957700834e-09,1.0,1.8099534978850417e-09,6.412730701717019e-10,4.1123115052744057e-19,1.1360268399380716e-10,0.03138276318329549
59.25,0.7233165145879614,0.34817333277612,0.9374301735828483,0.17781090329971122,0.25183952153609757,0.06342314460753055,0.1821596849529899,0.5231867802756766,0.6007580750092468,0.3344514674175134,0.9424129752620515,0.1705115593816215,0.2009244197497632,0.040370622451779026,0.12070696763121763,0.3609102646888158,0.5294872239937363,0.23784504421269748,0.9713031117748259,0.12007331142447679,0.12593591220084865,0.01585985398185986,0.06668145655234625,0.280356720372593,0.44971976535405084,0.04999699363031325,0.9987493682741083,0.025008923335643533,0.02248463624383245,0.0005055588670174638,0.010111785335647517,0.20224786735010256,0.3528695764217504,0.00012261970861212904,0.9999999924822035,6.130985445970285e-05,4.326876463892043e-05,1.8721859933782913e-09,1.5268230650428265e-05,0.12451693796406553,0.17568167728256465,3.0694341592858885e-09,1.0,1.5347170796429443e-09,5.392433414117435e-10,2.9078338125690223e-19,9.473517468266976e-11,0.03086405173281519
59.5,0.723084910503328,0.34813718828136886,0.9374435973089489,0.17779162493798478,0.25173274763131387,0.06336937623001075,0.18202415129174543,0.5228517877976059,0.6003057094761874,0.3343749538474284,0.9424401255461963,0.1704709654647745,0.20072719390044794,0.040291406371148024,0.12049768054557264,0.36036694482970877,0.5288836842510776,0.23730144307424847,0.9714360633180545,0.11979349973836302,0.12550486149120588,0.01575147025792677,0.06637747353689016,0.2797179514669935,0.44894565063959235,0.04971352116754692,0.9987635184632666,0.024867010628724096,0.022318669106149498,0.000498122990669792,0.010019869423270055,0.20155219722820691,0.3518498913782817,0.00011715516592733952,0.9999999931373336,5.8577583097669234e-05,4.122103240593898e-05,1.6991735126114714e-09,1.4503615774530261e-05,0.12379834606290864,0.17422374645408498,2.6003443179421036e-09,1.0,1.3001721589710518e-09,4.530417291424656e-10,2.0524680834439517e-19,7.893062735123717e-11,0.030353913828497288
59.75,0.7228549917394995,0.3481010614478701,0.9374570128911864,0.17777235627206311,0.25162658989741116,0.06331594074339994,0.18188953656173157,0.5225193390827119,0.5998565300314364,0.3342984332352112,0.9424672713343859,0.17043036898120095,0.20053109815541958,0.04021272132741852,0.12028988870290336,0.3598278566213555,0.5282843851244056,0.2367602108741197,0.9715681152378574,0.11951494542947187,0.1250767224235589,0.015644186492220005,0.06607607939890577,0.27908439156627124,0.44817713919523466,0.04943208159915382,0.9987774873858414,0.02472611761791394,0.02215432891557416,0.0004908142896994453,0.009929063754172292,0.20086274809722474,0.350837635781165,0.00011193026384951923,0.999999993735808,5.596513204161839e-05,3.9269349141327326e-05,1.5420817819834651e-09,1.37771656114084e-05,0.12308704668051738,0.17277791456690395,2.2009925144186376e-09,1.0,1.1004962572093188e-09,3.8028289661861847e-10,1.4461508146064686e-19,6.570448582322643e-11,0.02985220776208836
60.0,0.7226267515601018,0.34806495248735014,0.9374704202533426,0.17775309741442563,0.251521045947855,0.063262836554703,0.18175583638229756,0.522189422070305,0.5994105166650944,0.3342219062954849,0.9424944123718783,0.1703897703099676,0.20033612553336938,0.04013456319372193,0.12008358051264013,0.35929296748871536,0.5276892999161905,0.23622135813531048,0.9716992693013149,0.11923765331347928,0.1246514830996737,0.015537992238948237,0.06577725385038166,0.27845599724603926,0.44741419587385445,0.04915265789326639,0.998791277606101,0.024586235723001518,0.021991596906378447,0.0004836303344926341,0.009839352645849257,0.2001794626694478,0.3498327659267369,0.00010693473639791804,0.9999999942824811,5.3467368300859254e-05,3.740927460773018e-05,1.3994538266765658e-09,1.3086990007335093e-05,0.12238296411595109,0.17134408121544806,1.861336835743381e-09,1.0,9.306684178716905e-10,3.1892904995291896e-10,1.0171573890387148e-19,5.4646605037098635e-11,0.02935879416756606
60.25,0.7224001832891356,0.3480288616114495,0.9374838193192662,0.17773384847749993,0.25141611341802034,0.06321006208622286,0.18162304641502,0.5218620248161767,0.5989676495269989,0.3341453737471054,0.9425215484026915,0.170349169832343,0.2001422691136243,0.04005692788595041,0.1198787445019876,0.35876224517989774,0.5270984021428601,0.23568489497580722,0.9718295273761971,0.11896162799973246,0.12422913155095577,0.015432877125904675,0.06548097674010396,0.27783272554155625,0.4466567858034232,0.048875233386125295,0.9988048916387283,0.024447356549308283,0.021830454649638887,0.0004765687502099401,0.009750720706435099,0.19950228430424508,0.3488352384271027,0.00010215874302460195,0.9999999947817956,5.107937160114851e-05,3.5636569480400136e-05,1.2699650843313864e-09,1.2431291211419391e-05,0.12168602356849358,0.1699221468273801,1.5727278686712026e-09,1.0,7.863639343356013e-10,2.6724129581986066e-10,7.141791019147828e-20,4.5410214706641684e-11,0.028873535982425723
60.5,0.7221752803102567,0.347992789031718,0.9374972100128758,0.17771460957365887,0.251311789964929,0.06315761577537658,0.18149116236319493,0.5215371354911978,0.5985279089254186,0.3340688363130922,0.9425486791696313,0.17030856793176039,0.19994952203562302,0.0399798113622741,0.11967536931461836,0.3582356577626342,0.5265116655329938,0.23515083111327034,0.9719588914284072,0.1186868738938167,0.1238096557409157,0.015328830854684058,0.06518722805321611,0.2772145339423271,0.4459048743847307,0.04859979177120483,0.9988183319502079,0.02430947188220874,0.02167088404486316,0.0004696272152859047,0.009663152827830772,0.19883115700006246,0.34784501020746295,9.759285180125878e-05,0.9999999952378176,4.879642597808855e-05,3.394718653098428e-05,1.1524114733694405e-09,1.1808359445384875e-05,0.12099615112623,0.16851201265668586,1.3277242205150176e-09,1.0,6.638621102575088e-10,2.23737480652015e-10,5.0058460248510785e-20,3.770245317140736e-11,0.028396298409607057
60.75,0.7219520360660485,0.347956734959607,0.937510592258162,0.177695380815217,0.2512080732669827,0.06310549607450974,0.18136017997132725,0.521214742379913,0.598091275325761,0.33399229472055897,0.9425758044143162,0.17026796499378058,0.19975787749839655,0.0399032096226644,0.11947344370938312,0.35771317362079524,0.5259290640255326,0.2346191758697596,0.9720873635194497,0.11841339520013679,0.1233930435676245,0.015225843200881677,0.06489598791078252,0.2766013803867728,0.445158427289124,0.04832631708866419,0.9988316009601648,0.02417257368181493,0.021512867311865268,0.00046280345997792117,0.009576634179029549,0.19816602538652633,0.3468620385034626,9.32280232253316e-05,0.9999999956542678,4.6614011680189806e-05,3.2337262181586675e-05,1.0456985254006757e-09,1.1216568679926082e-05,0.12031327375477756,0.16711358077681418,1.1199311164611018e-09,1.0,5.599655582305509e-10,1.8715569909519004e-10,3.502725570380932e-20,3.127625903858517e-11,0.027926948880048798
61.0,0.7217304440572819,0.34792069960646393,0.9375239659791896,0.17767616231442707,0.2511049610236934,0.06305370145071058,0.18123009502461673,0.5208948338791214,0.5976577293492873,0.33391574970064253,0.942602923877206,0.17022736140605405,0.19956732876005098,0.039827118708422274,0.11927295655903478,0.3571947614509459,0.525350571768005,0.23408993817649,0.9722149458039241,0.11814119592450924,0.12297928286615596,0.015123904014274001,0.06460723656935426,0.2759932232569698,0.4444174104562652,0.048054793715116624,0.9988447010426583,0.02403665407782139,0.02135638698288214,0.00045609526496261766,0.00949115019963437,0.1975068347166525,0.3458862808585614,8.905559462302677e-05,0.9999999960345505,4.452779737037096e-05,3.0803108413806425e-05,9.488314879527122e-10,1.0654372608134564e-05,0.11963731928616761,0.1657267540738776,9.4385940502544e-10,1.0,4.7192970251272e-10,1.564227554969675e-10,2.446807843726408e-20,2.5923435531804224e-11,0.027465357015863508
61.25,0.7215104978421598,0.3478846831835236,0.9375373311001004,0.17765695418347582,0.2510024509554062,0.06300223038562108,0.18110090334843743,0.5205773984964414,0.5972272517718394,0.3338392019884307,0.9426300372976281,0.17018675755828233,0.19937786913725447,0.039751534701712166,0.11907389684896794,0.3566803902589441,0.5247761631147638,0.2335631265786156,0.9723416405270432,0.11787027987676396,0.12256836141101382,0.015023003218980901,0.06432095442053551,0.2753900213734532,0.4436817900919054,0.04778520635370665,0.9988576345274304,0.023901705364505428,0.02120142589492366,0.00044950045997793945,0.009406686593560606,0.1968535308591576,0.34491769512142934,8.506726513304897e-05,0.9999999963817802,4.2533632617823165e-05,2.934120501997478e-05,8.609063120241933e-10,1.0120300807575012e-05,0.11896821640787927,0.16435143623990964,7.948025665222854e-10,1.0,3.974012832611427e-10,1.3062694333510394e-10,1.7063398325072454e-20,2.1468725748753624e-11,0.027011394594121083
61.5,0.7212921910355539,0.34784868590190093,0.9375506875451165,0.17763775653447997,0.2509005408030203,0.06295108137524806,0.1809726008078159,0.52026242484887,0.596799823522573,0.33376265232289026,0.9426571444138051,0.17014615384217957,0.1991894920047268,0.03967645372510112,0.11887625367597192,0.35617002935657427,0.5242058126252381,0.2330387492400409,0.972467450022178,0.11760065067335498,0.12216026691854473,0.014923130813610094,0.06403712199055174,0.2747917339900863,0.4429515326656744,0.047517540024481615,0.9988704037011117,0.02376771999587604,0.02104796718234666,0.00044301692250914195,0.009323229322917268,0.19620606029087,0.34395623944336384,8.125508125029109e-05,0.9999999966988059,4.062754066985201e-05,2.7948192182515105e-05,7.811014462707985e-10,9.612955082338316e-06,0.11830589465202064,0.16298753176617434,6.687295776572021e-10,1.0,3.3436478882860106e-10,1.0899458328138357e-10,1.1879819184682459e-20,1.776475810491544e-11,0.02656493551122969
61.75,0.7210755173082385,0.3478127079725825,0.9375640352385425,0.17761856947948176,0.25079922832770923,0.06290025292977443,0.18084518330690993,0.5199499016613437,0.596375425682705,0.3336861014467932,0.9426842449628828,0.17010555065143315,0.19900219079473358,0.039601871941103546,0.11868001624700011,0.35566364835822756,0.5236394950622012,0.232516813948253,0.9725923767084305,0.11733231173997742,0.12175498704933498,0.014824276871383728,0.06375571993981861,0.27419832078899703,0.4422266049088875,0.047251780055051255,0.9988830108083875,0.02363469058096804,0.020895994269646802,0.000436642576517112,0.009240764602061472,0.19556437008924127,0.34300187227572776,7.761142290884328e-05,0.9999999969882335,3.880571149337955e-05,2.6620863367716555e-05,7.086703664426332e-10,9.131005976723114e-06,0.11765028438465466,0.1616349459365347,5.621917266347343e-10,1.0,2.8109586331736716e-10,9.086982934057239e-11,8.25732588438475e-21,1.4687739952725553e-11,0.0261258557479065
62.0,0.7208604703861161,0.34777674960641786,0.9375773741047695,0.17759939313044426,0.2506985113106369,0.06284974357336955,0.18071864678848476,0.5196398177652926,0.595954039484266,0.3336095501066426,0.9427113386809578,0.17006494838166408,0.1988159589965823,0.0395277855517307,0.1184851738779514,0.355161217177614,0.5230771853900492,0.23199732811917223,0.9727164230882324,0.11706526631418882,0.12135250941058832,0.014726431540246929,0.06347672906251,0.2736097418755759,0.44150697381236964,0.046987912071525854,0.9988954580531231,0.02350260987927675,0.02074549086446109,0.0004303753912074386,0.009159278891820376,0.19492840792495644,0.3420545523674113,7.412899008930727e-05,0.9999999972524464,3.70644950785992e-05,2.5356158522446267e-05,6.429347750154245e-10,8.673189453152478e-06,0.11700131679527011,0.16029358482087638,4.722416727650799e-10,1.0,2.3612083638253996e-10,7.569731062932188e-11,5.730082836512048e-21,1.2133793282073435e-11,0.02569403333472749
62.25,0.7206470440494247,0.34774081101411003,0.9375907040682778,0.1775802275992464,0.250598387552668,0.06279955184399719,0.18059298723338235,0.5193321620971735,0.595535646308864,0.3335329990525976,0.9427384253031059,0.17002434743038697,0.19863079015612245,0.03945419079804555,0.11829171599246673,0.3546627060245164,0.5225188587730946,0.2314802988020206,0.9728395917449738,0.11679951744803516,0.12095282155848673,0.014629585042959133,0.06320013028612624,0.27302595777353716,0.4407926066242941,0.0467259219897216,0.998907747599452,0.023371470796327475,0.020596440950772805,0.000424213379838671,0.0090787588938745,0.19429812205463967,0.34111423876231545,7.080078993134687e-05,0.9999999974936241,3.5400394995249e-05,2.4151157561201997e-05,5.832784115460044e-10,8.238303726718157e-06,0.11635892388639395,0.15896335526858257,3.963632369203832e-10,1.0,1.981816184601916e-10,6.300723004598023e-11,3.969911038067074e-21,1.0015840694288468e-11,0.0252693483182456
62.5,0.7204352321319296,0.3477048924062056,0.9376040250536412,0.17756107299767773,0.25049885487407236,0.06274967629322156,0.18046820065998487,0.5190269236969873,0.5951202276864614,0.33345644903839794,0.9427655045634107,0.16998374819696982,0.1984466778752503,0.03938108395972336,0.11809963212074084,0.35416808540158573,0.5219644905738735,0.2309657326842043,0.9729618853406585,0.11653506801067948,0.12055591100053215,0.014533727677168227,0.062925904671062,0.2724469294200433,0.4400834708480389,0.04646579600662871,0.9989198815728269,0.023241266379377512,0.020448828782314108,0.00041815459856839787,0.008999191545298069,0.1936734613136567,0.34018089079685543,6.762012433256794e-05,0.9999999977137594,3.381006219204995e-05,2.3003074131247083e-05,5.291414194876488e-10,7.825206249033733e-06,0.11572303846334207,0.15764416490206593,3.324105867689757e-10,1.0,1.6620529338448785e-10,5.24025893558009e-11,2.7460313711926978e-21,8.260962437701122e-12,0.024851682727669754
62.75,0.7202250285201036,0.34766899399308365,0.9376173369855302,0.17754192943743238,0.2503999111142244,0.06270011548601147,0.18034428312367368,0.518724091706784,0.5947077652941593,0.3333799008212876,0.9427925761949912,0.16994315108259322,0.19826361581141638,0.039308461354616915,0.11790891189834718,0.3536773261011728,0.52141405635147,0.23045363609621242,0.9730833066135882,0.11627192069103408,0.12016176519787165,0.01443884981546844,0.06265403341017516,0.2718726181608939,0.4393795342400633,0.04620752059213702,0.9989318620610352,0.02311198981324798,0.0203026388761613,0.00041219714533581624,0.008920564013251954,0.19305437510901496,0.33925446809748766,6.458057801982929e-05,0.9999999979146744,3.22902890323599e-05,2.1909249645545487e-05,4.800152200308351e-10,7.4328108349146045e-06,0.11509359412410927,0.15633592211035502,2.7855562830951377e-10,1.0,1.3927781415475689e-10,4.354825101079715e-11,1.896450166099395e-21,6.808155978066172e-12,0.024440920542094992
63.0,0.720016427152302,0.3476331159849451,0.9376306397887164,0.17752279703010357,0.25030155413130195,0.06265086800054508,0.18022123071628854,0.5184236553691661,0.5942982409549928,0.3333033551619385,0.9428196399300317,0.16990255649020966,0.1980815976771373,0.03923631933832728,0.11771954506507729,0.35319039920219875,0.5208675318598517,0.229944015016528,0.9732038583760746,0.11601007800039478,0.11977037156760362,0.014344941905441833,0.06238449782835505,0.2713029857457736,0.43868076480779883,0.045951082481005774,0.9989436911151818,0.022983634416278795,0.02015785600651386,0.00040633915877934696,0.008842863689822981,0.1924408134123553,0.33833493057825675,6.167600707552865e-05,0.9999999980980351,3.083800355731526e-05,2.086714757224306e-05,4.354378478017694e-10,7.060084925221094e-06,0.11447052524939381,0.15503853604272988,2.33242555287443e-10,1.0,1.166212776437215e-10,3.616158431463065e-11,1.3076601801441413e-21,5.60643909312608e-12,0.024036947658272852
63.25,0.7198094220179239,0.34759725859180074,0.9376439333880772,0.17750367588717714,0.2502037818019789,0.06260193242801226,0.18009903956558115,0.5181256040257776,0.5938916366367367,0.3332268128243722,0.9428466954998097,0.16986196482450183,0.19790061723950994,0.039164654303779016,0.11753152146379295,0.3527072760670617,0.5203248930462224,0.22943687507654478,0.9733235435121818,0.1157495422750736,0.11938171748506266,0.014251994469683315,0.06211727938208957,0.2707379943235628,0.43798713080755736,0.045696468665070926,0.9989553707506368,0.022856193636403427,0.020014465198651864,0.00040057881718804663,0.00876607818700524,0.19183272675303636,0.33742223843836383,5.8900527901597255e-05,0.9999999982653639,2.9450263967827124e-05,1.987434796975825e-05,3.949897072230338e-10,6.70604697945878e-06,0.11385376699275605,0.15375191660241394,1.951486359861041e-10,1.0,9.757431799305205e-11,3.000447680521031e-11,9.002686283544037e-22,4.613245815453759e-12,0.02363965185891565
63.5,0.7196040071565558,0.34756142202345863,0.9376572177085991,0.17748456612002494,0.25010659202111163,0.06255330737241478,0.17997770583466183,0.5178299271157725,0.5934879344507183,0.3331502745758824,0.9428737426347252,0.1698213764918413,0.19772066831973012,0.03909346268080073,0.1173448310392922,0.35222792833858013,0.5197861160493854,0.22893222156548515,0.9734423649754985,0.1154903156790276,0.11899579028608087,0.014159998105808938,0.06185235965902917,0.27017760643770516,0.4372986007424562,0.04544366638568232,0.998966902947954,0.022729661047339565,0.01987245172306587,0.0003949143374855837,0.008690195331818718,0.1912300662113101,0.3365163521597575,5.6248506608383886e-05,0.9999999984180528,2.8124253319022304e-05,1.8928542258287358e-05,3.582897120237703e-10,6.369763992460681e-06,0.11324325527090993,0.15247597444031868,1.63150423487858e-10,1.0,8.1575211743929e-11,2.487651980166181e-11,6.188412374424721e-22,3.793071597442268e-12,0.023248922781524718
63.75,0.7194001766570928,0.3475256064895114,0.9376704926753839,0.17746546783989792,0.25000998270141783,0.06250499145036324,0.1798572257214367,0.5175366141742563,0.5930871166506396,0.3330737411869556,0.9429007810643307,0.1697807919002462,0.19754174479261288,0.0390227409357098,0.11715946383718728,0.3517523279369694,0.5192511771981215,0.22843005943532038,0.9735603257869416,0.1152324002064848,0.11861257726922697,0.014068943486448339,0.06158972037754925,0.269621785021635,0.43661514336035706,0.045192663126361554,0.9989782896537578,0.02260403034489103,0.01973180108975267,0.0003893439742455647,0.008615203161560413,0.19063278341158515,0.33561723250474873,5.371454881250225e-05,0.9999999985573736,2.685727441916613e-05,1.8027528217693244e-05,3.2499177363972617e-10,6.050349129323472e-06,0.11263892675414656,0.1512106209488364,1.362946753029988e-10,1.0,6.81473376514994e-11,2.0609202484586487e-11,4.247392270506858e-22,3.116330304954624e-12,0.02286465188773268
64.0,0.7191979246568488,0.3474898121993214,0.9376837582136529,0.1774463811579184,0.2499139517731501,0.06245698329087239,0.17973759545804135,0.5172456548307184,0.5926891656314102,0.33299721343119126,0.9429278105173596,0.1697402114593387,0.19736384058611736,0.03895248557090235,0.11697541000279653,0.3512804470568571,0.5187200530095784,0.2279303933056875,0.9736774290325901,0.11497579768456402,0.11823206569802026,0.01397882135922098,0.06132934338630902,0.26907049339425976,0.4359367276518211,0.04494344660567561,0.9989895327816016,0.02247929534335849,0.019592499042672573,0.0003838660187371257,0.00854108991918412,0.19004083051577805,0.3347248405136444,5.1293489827902155e-05,0.999999998684489,2.564674492519727e-05,1.716920520203279e-05,2.947816072695098e-10,5.746959472996459e-06,0.11204071885688466,0.1499557682556879,1.137733585411116e-10,1.0,5.68866792705558e-11,1.7060971387062222e-11,2.9107674467015584e-22,2.558391071535225e-12,0.022486732433153578
64.25,0.7189972453406577,0.34745403936200725,0.9376970142487523,0.17742730618507283,0.24981849718376767,0.06240928153515613,0.1796188113102718,0.5169570388074539,0.592294063927986,0.33292069208522207,0.9429548307217567,0.1696996355803026,0.19718694968087386,0.038882693124447476,0.11679265978004806,0.35081225816432915,0.5181927201876747,0.2274332274687998,0.9737936778615505,0.11472050977588731,0.11785424280311954,0.013889622546696654,0.061071210663807204,0.26852369525550174,0.4352633228480804,0.04469600477031979,0.9990006342127975,0.022355449972055692,0.019454531554363046,0.0003784787979997074,0.00846784404880489,0.18945416021675227,0.3338391375024031,4.898038523838575e-05,0.999999998800461,2.449019262898519e-05,1.6351569562518137e-05,2.673738271578696e-10,5.458793879561602e-06,0.11144856972834842,0.14871132921782151,9.490219213930973e-11,1.0,4.7451096069654864e-11,1.4113031138721842e-11,1.9917764792253232e-22,2.0987676199318303e-12,0.022115059437731295
64.5,0.7187981329399555,0.3474182881864277,0.9377102607061588,0.17740824303220326,0.24972361689759967,0.06236188483641913,0.17950086957700737,0.516670755917966,0.5919017942142187,0.3328441779286324,0.9429818414047074,0.16965906467583985,0.1970110661097142,0.03881336016968618,0.1166112035103959,0.35034773399401137,0.517669155621515,0.22693856589435207,0.9739090754838537,0.11446653798118579,0.11747909578448679,0.01380133794634062,0.06081530431793437,0.2679813546818924,0.4345948984190229,0.04445032578840146,0.9990115957972184,0.022232488271926903,0.019317884820702805,0.00037318067394593983,0.008395454191323719,0.1888727257318408,0.33296008506031144,4.67705018370729e-05,0.9999999989062601,2.3385250927062244e-05,1.5572710269985245e-05,2.425093051529039e-10,5.185090936113873e-06,0.11086241824336983,0.14747721741535919,7.91022473664246e-11,1.0,3.95511236832123e-11,1.1665779332901724e-11,1.36090407443957e-22,1.7204366749979514e-12,0.021749529656577123
