t_ps,Te_1p0mW,Ts_1p0mW,Tl_1p0mW,m_1p0mW,meq_1p0mW,tau_m_ps_1p0mW,dm_dt_per_ps_1p0mW,Ts_minus_TN_1p0mW,above_TN_1p0mW,Te_2p0mW,Ts_2p0mW,Tl_2p0mW,m_2p0mW,meq_2p0mW,tau_m_ps_2p0mW,dm_dt_per_ps_2p0mW,Ts_minus_TN_2p0mW,above_TN_2p0mW,Te_2p5mW,Ts_2p5mW,Tl_2p5mW,m_2p5mW,meq_2p5mW,tau_m_ps_2p5mW,dm_dt_per_ps_2p5mW,Ts_minus_TN_2p5mW,above_TN_2p5mW,Te_3p0mW,Ts_3p0mW,Tl_3p0mW,m_3p0mW,meq_3p0mW,tau_m_ps_3p0mW,dm_dt_per_ps_3p0mW,Ts_minus_TN_3p0mW,above_TN_3p0mW,Te_3p5mW,Ts_3p5mW,Tl_3p5mW,m_3p5mW,meq_3p5mW,tau_m_ps_3p5mW,dm_dt_per_ps_3p5mW,Ts_minus_TN_3p5mW,above_TN_3p5mW,Te_4p0mW,Ts_4p0mW,Tl_4p0mW,m_4p0mW,meq_4p0mW,tau_m_ps_4p0mW,dm_dt_per_ps_4p0mW,Ts_minus_TN_4p0mW,above_TN_4p0mW
81.25,8.152243290426515,7.731494191603255,8.741165839669339,0.7087519922236568,0.696108507269604,30.0,-0.00042144949846842545,-7.268505808396745,0.0,14.161636061209096,10.575432347653654,17.932809306165115,0.5712768701174029,0.5431124900267804,30.0,-0.0009388126696874167,-4.4245676523463455,0.0,16.335072878050795,11.929634232595696,20.062181866759023,0.4901145694232919,0.45242795134726915,30.0,-0.0012562206025340916,-3.0703657674043043,0.0,18.323121618731243,13.133614670479481,21.70869848461615,0.39975101904454696,0.35274025661200237,30.0,-0.0015670254144181533,-1.8663853295205186,0.0,20.728965140095394,14.229278488409397,23.775169947614277,0.28742432459176914,0.22667473195316729,30.0,-0.0020249864212867285,-0.7707215115906028,0.0,24.872156342330484,18.720801150907604,26.723755192778263,0.084380840903163,0.0,30.0,-0.0028126946967721,3.7208011509076044,1.0
81.5,8.136452391678429,7.730652243030931,8.7040774761535,0.7086472348142332,0.6961488230241706,30.0,-0.00041661372633542044,-7.269347756969069,0.0,14.143319562695362,10.575488028843983,17.892466320562793,0.5710431274782657,0.5431090726030403,30.0,-0.0009311351625075126,-4.424511971156017,0.0,16.315820156318303,11.92972812439536,20.022875707750053,0.48980178982396627,0.45242103366993885,30.0,-0.0012460252051342473,-3.0702718756046394,0.0,18.302111073034357,13.133477631039952,21.669663413086077,0.3993609434749457,0.3527532063601075,30.0,-0.0015535912371612743,-1.866522368960048,0.0,20.707191270363897,14.228986074997511,23.738195756837463,0.2869203590081706,0.2267177283176137,30.0,-0.0020067543563518967,-0.7710139250024888,0.0,24.854421367852122,18.731611207397155,26.69550989412361,0.08368058899762215,0.0,30.0,-0.0027893529665874053,3.7316112073971546,1.0
81.75,8.120978340567492,7.729799966843488,8.667808941495062,0.7085436833776434,0.6961896309271162,30.0,-0.00041180174835090766,-7.270200033156512,0.0,14.124981199099466,10.575532149420104,17.85213667052083,0.5708112991893934,0.5431063646947926,30.0,-0.0009234978164866959,-4.424467850579896,0.0,16.296542189249063,11.929809449284932,19.983594085141636,0.48949155233101777,0.45241504180085707,30.0,-0.00123588368433869,-3.0701905507150684,0.0,18.281071253331827,13.133328095781733,21.630661421377937,0.39897421740035105,0.3527673363770391,30.0,-0.0015402293674437312,-1.8666719042182667,0.0,20.685379867412557,14.228682343962682,23.701256864177385,0.28642093938457186,0.22676238018938374,30.0,-0.0019886186398396038,-0.7713176560373185,0.0,24.836659858990384,18.74233004580867,26.667311389623034,0.08298614827772448,0.0,30.0,-0.002766204942590816,3.7423300458086715,1.0
82.0,8.105823268726981,7.728937608306966,8.632363258902288,0.7084413319409438,0.6962309191493405,30.0,-0.0004070137597201096,-7.271062391693034,0.0,14.106621304067035,10.575564723382389,17.811820617117302,0.5705813752486927,0.5431043654533698,30.0,-0.000915900326510762,-4.424435276617611,0.0,16.277239376282683,11.929878226503181,19.944337177003263,0.4891838435255293,0.4524099743593061,30.0,-0.001225795638874107,-3.070121773496819,0.0,18.260002662487803,13.133166088981756,21.591692626193453,0.3985908228088756,0.35278264422712585,30.0,-0.0015269392860583245,-1.8668339110182437,0.0,20.66353155031096,14.228367328287638,23.66435326235945,0.2859260417097463,0.22680868174335286,30.0,-0.001970578665546447,-0.7716326717123625,0.0,24.818872711923362,18.75295828444305,26.639159547041317,0.08229747051814067,0.0,30.0,-0.0027432490172713555,3.75295828444305,1.0
82.25,8.09098888677233,7.7280654134232485,8.59774241676293,0.7083401744824435,0.6962726758283114,30.0,-0.0004022499551377345,-7.2719345865767515,0.0,14.08824021213745,10.575585764773633,17.771518434340567,0.5703533457300087,0.5431030740247115,30.0,-0.0009083423901765753,-4.424414235226367,0.0,16.257912116939746,11.929934475313335,19.90510516887691,0.48887865008845405,0.45240582995703205,30.0,-0.0012157606710474,-3.0700655246866653,0.0,18.238905802662323,13.13299163489395,21.552757140660756,0.39821074181785615,0.3527991274654791,30.0,-0.0015137204784125688,-1.8670083651060505,0.0,20.64164693364217,14.228041060726891,23.627484935556193,0.28543564212339767,0.22685662715661156,30.0,-0.0019526338322262036,-0.7719589392731088,0.0,24.801060806346896,18.763496532745613,26.611054236906437,0.08161450789374994,0.0,30.0,-0.002720483596458331,3.763496532745613,1.0
82.5,8.076476481354744,7.727183628627898,8.563947357600453,0.7082402049318915,0.6963148890826191,30.0,-0.0003975105283090826,-7.272816371372102,0.0,14.069838260010641,10.575595287682006,17.731230409363878,0.5701272007824505,0.5431024895491945,30.0,-0.0009008237077752001,-4.424404712317994,0.0,16.238560811327613,11.929978215005145,19.865898253897257,0.4885759587997238,0.4524026071981206,30.0,-0.0012057783867201078,-3.0700217849948555,0.0,18.217781173435075,13.132804757747548,21.513855063223946,0.39783395667270555,0.3528167836382364,30.0,-0.0015005724344823057,-1.8671952422524516,0.0,20.619726626540658,14.22770357380677,23.590651864317902,0.28494971691492754,0.2269062106088815,30.0,-0.0019347835435348682,-0.7722964261932308,0.0,24.783225005778142,18.773945391513063,26.5829953324298,0.08093721297631763,0.0,30.0,-0.002697907099210588,3.773945391513063,1.0
82.75,8.062286909039226,7.726292500484152,8.530977935512961,0.7081414171707846,0.6963575470267099,30.0,-0.00039279567146915565,-7.273707499515848,0.0,14.05141578749229,10.57559330624432,17.690956842827116,0.5699029306297199,0.543102611161444,30.0,-0.0008933439822758626,-4.42440669375568,0.0,16.219185860548432,11.93000946489704,19.826716632913897,0.48827575653736294,0.4524003046788659,30.0,-0.001195848395283235,-3.06999053510296,0.0,18.196629271065,13.132605481746475,21.474986494905522,0.397460449745776,0.3528356102827042,30.0,-0.001487494648769059,-1.8673945182535245,0.0,20.597771232804728,14.227354899827313,23.55385403192836,0.2844682425222152,0.22695742628265284,30.0,-0.001917027207985412,-0.7726451001726868,0.0,24.76536615781845,18.784305453094113,26.5549827083468,0.08026553873120207,0.0,30.0,-0.0026755179577067356,3.784305453094113,1.0
83.0,8.0484205821976,7.725392275365782,8.498832890115393,0.7080438050327955,0.6964006377861438,30.0,-0.0003881055748883903,-7.274607724634218,0.0,14.0329731382114,10.575579834649572,17.650698049124646,0.5696805255694424,0.5431034379901265,30.0,-0.0008859029193105291,-4.424420165350428,0.0,16.199787667032467,11.930028244338395,19.787560514615528,0.48797803027660974,0.45239892098763196,30.0,-0.001185970309632593,-3.069971755661605,0.0,18.175450589102738,13.13239383107101,21.43615154204432,0.39709020353523256,0.3528556049272838,30.0,-0.0014744866202649586,-1.8676061689289902,0.0,20.57578135121481,14.226995070864671,23.517091424496464,0.2839911955304089,0.22701026836325117,30.0,-0.0018993642389052582,-0.7730049291353289,0.0,24.747485094288155,18.794577301582617,26.527016240170063,0.0795994385140889,0.0,30.0,-0.002653314617136297,3.794577301582617,1.0
83.25,8.034877472298755,7.724483199143523,8.46750992528259,0.7079473623043255,0.696444149512674,30.0,-0.0003834404263883854,-7.275516800856477,0.0,14.014510660176972,10.575554887142655,17.610454356698718,0.5694599759725041,0.5431049691577338,30.0,-0.0008785002271590106,-4.424445112857345,0.0,16.180366634814305,11.930034572711861,19.748430115655616,0.4876827670890428,0.45239845470470963,30.0,-0.0011761437461444387,-3.069965427288139,0.0,18.15424561895643,13.132169829879658,21.397350316359113,0.39672320066393435,0.3528767650913789,30.0,-0.0014615478524185154,-1.8678301701203424,0.0,20.55375757581206,14.22662411877349,23.480364030976606,0.28351855267072806,0.22706473103889863,30.0,-0.0018817940543943146,-0.7733758812265101,0.0,24.729582631458793,18.80476151300655,26.49909580579188,0.07893886606775073,0.0,30.0,-0.002631295535591691,3.80476151300655,1.0
83.5,8.021657120778942,7.723565516882065,8.437005728143482,0.7078520827251759,0.6964880703988133,30.0,-0.00037880041087875094,-7.276434483117935,0.0,13.996028706221077,10.575518478028265,17.570226108337806,0.5692412722823927,0.5431072037803546,30.0,-0.0008711356167346048,-4.424481521971735,0.0,16.160923169765617,11.930028469435813,19.709325660779587,0.48738995414171415,0.45239890440216496,30.0,-0.0011663683246516399,-3.069971530564187,0.0,18.133014850362134,13.131933502311133,21.358582935013455,0.39635942387832473,0.3528990882852931,30.0,-0.0014486778531010546,-1.8680664976888668,0.0,20.53170049614303,14.226242075189349,23.443671843189623,0.2830502908192747,0.22712080850076988,30.0,-0.0018643160772834934,-0.773757924810651,0.0,24.71165957036406,18.814858655512896,26.471221285594144,0.07828377551883538,0.0,30.0,-0.0026094591839611794,3.8148586555128965,1.0
83.75,8.008758647264337,7.72263947254301,8.407315984427624,0.7077579599893304,0.6965323886921072,30.0,-0.0003741857099074412,-7.27736052745699,0.0,13.977527634355003,10.575470621674931,17.53001366101489,0.569024405014539,0.5431101409674388,30.0,-0.0008638088015700059,-4.424529378325069,0.0,16.14145767976665,11.930009953966772,19.67024738159689,0.48709957869628806,0.4524002686436888,30.0,-0.0011566436684199747,-3.0699900460332277,0.0,18.111758771777108,13.131684872486355,21.319849520681757,0.39599885604733004,0.35292257201012656,30.0,-0.0014358761345734494,-1.868315127513645,0.0,20.509610697475516,14.225848971531175,23.40701485584418,0.28258638699585586,0.2271784949430478,30.0,-0.0018469297350936027,-0.7741510284688253,0.0,24.693716697104954,18.824869289547554,26.44339256239192,0.07763412137468069,0.0,30.0,-0.0025878040458226894,3.8248692895475536,1.0
84.0,7.996180757336799,7.721705308693653,8.378435398879699,0.7076649877458527,0.6965770927091198,30.0,-0.0003695965012244303,-7.278294691306347,0.0,13.959007806806525,10.575411332517854,17.48981736373238,0.5688093647556651,0.5431137798216347,30.0,-0.0008565194978010153,-4.424588667482146,0.0,16.121970573559054,11.929979045799982,19.631195496103945,0.48681162810818596,0.452402545984585,30.0,-0.0011469694041200313,-3.070020954200018,0.0,18.090477870711002,13.131423964510548,21.28115020161634,0.39564148016126605,0.3529472137576621,30.0,-0.0014231422134534655,-1.8685760354894523,0.0,20.487488760990207,14.225444839003702,23.37039306655862,0.28212681836281644,0.22723778456296959,30.0,-0.0018296344599948952,-0.7745551609962984,0.0,24.675754783146882,18.83479396803036,26.415609521378588,0.0769898585201543,0.0,30.0,-0.0025663286173384764,3.834793968030361,1.0
84.25,7.983921750487461,7.720763266221969,8.350357710285406,0.7075731595998872,0.6966221708491164,30.0,-0.0003650329583590276,-7.279236733778031,0.0,13.940469585616674,10.575340625057057,17.449637547138007,0.5685961421631365,0.5431181194389143,30.0,-0.000849267424140739,-4.424659374942943,0.0,16.102462258020008,11.929935764466595,19.592170212575756,0.4865260898257398,0.45240573497200526,30.0,-0.0011373451617911515,-3.0700642355334047,0.0,18.069172634006808,13.131150802475348,21.242485111715386,0.39528727933075264,0.35297301101025197,30.0,-0.0014104756106833555,-1.8688491975246517,0.0,20.465335263951715,14.22502970859991,23.33380647588321,0.28167156222388195,0.22729867156087669,30.0,-0.0018124296887668423,-0.7749702914000896,0.0,24.657774585609012,18.844633236525308,26.387872050072307,0.07635094221452106,0.0,30.0,-0.002545031407150702,3.8446332365253078,1.0
84.5,7.971979523530645,7.719813584054166,8.323075686257335,0.7074824691137666,0.6966676116076128,30.0,-0.0003604952502051247,-7.280186415945834,0.0,13.921913332333311,10.575258513857483,17.40947455349871,0.5683847279643202,0.5431231589085798,30.0,-0.0008420523018580131,-4.424741486142517,0.0,16.082933138389787,11.929880129533977,19.553171746666514,0.4862429513893537,0.4524098341449578,30.0,-0.0011277705748131972,-3.070119870466023,0.0,18.04784354808133,13.130865410460974,21.203854390591644,0.3949362367856374,0.3529999612406991,30.0,-0.001397875851497943,-1.8691345895390263,0.0,20.443150779862354,14.22460361110348,23.297255087322718,0.2812205960230106,0.22736115014025876,30.0,-0.001795314862758394,-0.7753963888965192,0.0,24.63977684754638,18.854387633406134,26.360180038263888,0.07571732808833673,0.0,30.0,-0.002523910936277891,3.8543876334061338,1.0
84.75,7.960351580605327,7.718856498879199,8.296581199398755,0.7073929098082219,0.696713403589587,30.0,-0.0003559835406211631,-7.281143501120801,0.0,13.903339409855253,10.575165013551663,17.369328739487415,0.5681751129559488,0.543128897313111,30.0,-0.0008348738547612608,-4.424834986448337,0.0,16.06338361926694,11.929812160607469,19.51420032203037,0.4859622004306718,0.4524148420342059,30.0,-0.0011182452798821961,-3.0701878393925313,0.0,18.026491099133036,13.130567812538409,21.165258183641846,0.39458833587392544,0.35302806191213665,30.0,-0.0013853424653929598,-1.869432187461591,0.0,20.420935878601192,14.22416657709125,23.260738907359396,0.2807738973432569,0.2274252145077953,30.0,-0.0017782894278487208,-0.7758334229087502,0.0,24.621762298225242,18.864057690017454,26.332533377965934,0.07508897214036547,0.0,30.0,-0.002502965738012182,3.8640576900174537,1.0
85.0,7.949035052802856,7.7178922448896605,8.27086528019833,0.707304475163688,0.6967595355218967,30.0,-0.0003514979880597087,-7.2821077551103395,0.0,13.88474818383525,10.57506013884292,17.329200476473257,0.5679672880034866,0.5431353337279811,30.0,-0.0008277318091835184,-4.42493986115708,0.0,16.04381410539564,11.929731877332364,19.47525617044275,0.4856838246717521,0.45242075716215296,30.0,-0.0011087689169866372,-3.0702681226676365,0.0,18.005115773323453,13.130258032771634,21.126696642116652,0.39424356006071876,0.35305731047790395,30.0,-0.0013728749860938267,-1.8697419672283662,0.0,20.398691126550695,14.223718636935667,23.22425794547623,0.28033144390564296,0.2274908588733964,30.0,-0.0017613528344082188,-0.7762813630643333,0.0,24.603731653391772,18.87364393083147,26.30493196336335,0.07446583073452487,0.0,30.0,-0.0024821943578174958,3.87364393083147,1.0
85.25,7.938026716446449,7.7169210535360815,8.245918157061872,0.7072171586216982,0.6968059962650492,30.0,-0.00034703874522163205,-7.2830789464639185,0.0,13.866140023721286,10.574943904508945,17.289090150818954,0.5677612440405005,0.5431424672214498,30.0,-0.0008206258939683594,-4.425056095491055,0.0,16.02422500228826,11.929639299396081,19.436339531924293,0.48540781192424637,0.45242757804271233,30.0,-0.0010993411293844678,-3.070360700603919,0.0,17.983718056928815,13.129936095219852,21.0881699226234,0.3939018929271625,0.35308770438142306,30.0,-0.0013604729515246474,-1.8700639047801477,0.0,20.376417086713,14.223259820807264,23.187812214180447,0.2798932135680408,0.22755807745023912,30.0,-0.0017445045372600561,-0.7767401791927355,0.0,24.585685615534608,18.883146873600477,26.277375690765012,0.0738478605968561,0.0,30.0,-0.0024615953532285367,3.8831468736004773,1.0
85.5,7.927323010695103,7.715943153293994,8.221729299444629,0.7071309535863634,0.696852774824353,30.0,-0.00034260595873367714,-7.284056846706006,0.0,13.847515303542512,10.574816325405644,17.24899816418419,0.567556972068034,0.5431502968543395,30.0,-0.000813555840456485,-4.425183674594356,0.0,16.004616716722282,11.929534446530441,19.3974506548668,0.4851341500885857,0.45243530318117003,30.0,-0.0010899615635805216,-3.0704655534695586,0.0,17.962298435735896,13.129602023938427,21.049678172665434,0.3935633181693996,0.3531192410561974,30.0,-0.0013481359037734065,-1.8703979760615734,0.0,20.354114318817203,14.222790158677094,23.15140172902738,0.27945918432406425,0.22762686445480693,30.0,-0.0017277439956419108,-0.7772098413229056,0.0,24.567624874141494,18.892567029505262,26.2498644585567,0.07323501881251779,0.0,30.0,-0.002441167293750593,3.892567029505262,1.0
85.75,7.916920055421944,7.714958769444079,8.198287463623723,0.7070458534259292,0.6968998603604357,30.0,-0.0003381997688497821,-7.285041230555921,0.0,13.828874402515076,10.574677416471188,17.20892493383417,0.567354463153985,0.5431588216797989,30.0,-0.0008065213824728691,-4.425322583528812,0.0,15.984989657141176,11.929417338514089,19.358589796161038,0.484862827153171,0.4524439310740364,30.0,-0.0010806298693044872,-3.0705826614859113,0.0,17.94085739297498,13.129255842976605,21.011221529279755,0.39322781959753494,0.3531519179261143,30.0,-0.0013358633890473556,-1.8707441570233954,0.0,20.3317833793426,14.222309680319054,23.1150265057978,0.27902933430196997,0.22769721410694305,30.0,-0.0017110706731675639,-0.7776903196809464,0.0,24.549550105950164,18.901904903299446,26.222398167155227,0.07262726282280617,0.0,30.0,-0.0024209087607602055,3.901904903299446,1.0
86.0,7.9068136697156435,7.71396812386588,8.175580740144381,0.7069618514744018,0.6969472421991075,30.0,-0.0003338203091764765,-7.28603187613412,0.0,13.810217705521104,10.57452719273025,17.168870892952505,0.5671537084324855,0.5431680407430559,30.0,-0.0007995222563143185,-4.425472807269751,0.0,15.965344233982213,11.929287995174981,19.319757221326068,0.4845938311935704,0.45245346020889404,30.0,-0.0010713456994892122,-3.070712004825019,0.0,17.91939540917347,13.128897576377785,20.972800134429974,0.3928953811346108,0.353185732405507,30.0,-0.0013236549576367941,-1.8711024236222151,0.0,20.30942482068992,14.221818415310391,23.07868655028488,0.27860364176356855,0.22776912063016927,30.0,-0.0016944840377799762,-0.7781815846896087,0.0,24.531461975193817,18.91116099345001,26.194976718963616,0.07202455042220031,0.0,30.0,-0.0024008183474066767,3.911160993450011,1.0
86.25,7.896999389594739,7.712971434844553,8.153596588187613,0.7068789410332446,0.6969949098405931,30.0,-0.0003294677064217155,-7.287028565155447,0.0,13.791545603490114,10.574365669298398,17.128836490424806,0.5669546991032859,0.5431779530811611,30.0,-0.000792558200737492,-4.425634330701602,0.0,15.945680859948451,11.929146436393001,19.28095320463986,0.4843271503717205,0.45246388906423596,30.0,-0.0010621087102494855,-3.070853563606999,0.0,17.897912962819685,13.128527248181292,20.934414135875667,0.39256598681558963,0.35322068189907446,30.0,-0.001311510163883839,-1.8714727518187075,0.0,20.287039190417158,14.221316393031897,23.04238186753905,0.2781820851031492,0.22784257825204718,30.0,-0.0016779835617034,-0.7786836069681033,0.0,24.513361133841386,18.920335792274,26.16760001832749,0.07142683975543002,0.0,30.0,-0.0023808946585143335,3.920335792273999,1.0
86.5,7.887472484552561,7.711968916889195,8.132321888244872,0.7067971153731293,0.6970428529682043,30.0,-0.00032514208016416464,-7.288031083110805,0.0,13.772858492357468,10.574192861385209,17.08882216759604,0.5667574264311414,0.5431885577228096,30.0,-0.0007856289569443916,-4.4258071386147915,0.0,15.925999950238229,11.928992682102594,19.242178029270825,0.48406277293513356,0.45247521610930297,30.0,-0.0010529185608610196,-3.071007317897406,0.0,17.876410530922964,13.128144882424287,20.89606368723836,0.39223962078634494,0.3532567638017907,30.0,-0.0012994285661518076,-1.8718551175757128,0.0,20.264627031491457,14.220803642669914,23.00611246560657,0.2777646428464137,0.22791758120427164,30.0,-0.0016615687214047363,-0.7791963573300862,0.0,24.495248221832703,18.929429786071612,26.14026797149251,0.07083408931456968,0.0,30.0,-0.0023611363104856556,3.929429786071612,1.0
86.75,7.878227980491549,7.710960780568313,8.111743014778574,0.7067163677357461,0.6970910614561863,30.0,-0.000320843542651994,-7.289039219431687,0.0,13.754156768497873,10.574008784292568,17.048828348610158,0.566561881745203,0.543199853688458,30.0,-0.0007787342685581677,-4.425991215707432,0.0,15.906301922465074,11.928826752295128,19.203431979740774,0.4838006872161098,0.4524874398039406,30.0,-0.0010437749137389724,-3.0711732477048717,0.0,17.85488858947878,13.12775050314372,20.85774894806881,0.39191626730266005,0.35329397549880753,30.0,-0.0012874097267950837,-1.8722494968562806,0.0,20.24218888260981,14.2202801932186,22.969878355551604,0.2773512936494209,0.2279941237227253,30.0,-0.0016452389975565205,-0.7797198067814008,0.0,24.477123867308794,18.93844345525569,26.112980486562787,0.07024625793615638,0.0,30.0,-0.0023415419312052127,3.9384434552556904,1.0
87.0,7.869260683345764,7.709947232362894,8.09184588900371,0.7066366913356575,0.6971395253767166,30.0,-0.0003165721986313633,-7.290052767637106,0.0,13.73544082850308,10.5738134534151,17.008855470928225,0.5663680564384163,0.5432118399903116,30.0,-0.0007718738816034872,-4.4261865465848995,0.0,15.88658719420322,11.92864866701751,19.16471532116928,0.4835408816309568,0.45250055859873367,30.0,-0.0010346774344074383,-3.0713513329824895,0.0,17.833347613857153,13.127344134378394,20.819470083915192,0.39159591072923394,0.3533323143653489,30.0,-0.0012754532121295016,-1.8726558656216064,0.0,20.219725278478947,14.219746073482177,22.93367955147858,0.2769420162975393,0.2280722000475322,30.0,-0.001628993875000236,-0.7802539265178225,0.0,24.458988686837536,18.947377274477784,26.08573747346043,0.06966330479833022,0.0,30.0,-0.002322110159944341,3.947377274477784,1.0
87.25,7.860565201356835,7.708928474535359,8.07261603061475,0.7065580793621928,0.6971882350061396,30.0,-0.0003123281452017753,-7.291071525464641,0.0,13.716711071110778,10.573606884243159,16.96890398803103,0.566175941966921,0.543224515632155,30.0,-0.0007650475444921996,-4.4263931157568415,0.0,15.866856181364952,11.928458446370444,19.126028320756525,0.48328334467921524,0.4525145709351657,30.0,-0.0010256257914683172,-3.0715415536295563,0.0,17.81178807912926,13.126925800171044,20.781227266392214,0.3912785355386945,0.35337177776660433,30.0,-0.0012635585924030061,-1.873074199828956,0.0,20.19723675006075,14.219201312077246,22.897516070555138,0.27653678970440987,0.228151804423101,30.0,-0.0016128328427102952,-0.7807986879227542,0.0,24.440843285634713,18.956231712750895,26.05853884388598,0.06908518941799999,0.0,30.0,-0.0023028396472666666,3.9562317127508955,1.0
87.5,7.852135966673632,7.70790470501401,8.05403860931072,0.7064805249813744,0.697237180830454,30.0,-0.00030811147169734396,-7.29209529498599,0.0,13.697967898662325,10.57338909236641,16.928974369720468,0.5659855298494576,0.5432378796091444,30.0,-0.0007582550080104407,-4.42661090763359,0.0,15.847109299156758,11.928256110509963,19.087371254375114,0.4830280649428935,0.4525294752455385,30.0,-0.0010166196565785008,-3.071743889490037,0.0,17.79021046034425,13.126495524570487,20.743020673250896,0.39096412631061894,0.35341236305761514,30.0,-0.0012517254417667933,-1.8735044754295131,0.0,20.174723824788448,14.218645937435076,22.86138793303543,0.27613559291091716,0.22823293109816908,30.0,-0.0015967553937582693,-0.7813540625649242,0.0,24.42268825778063,18.965007233568898,26.031384511279857,0.06851187164803224,0.0,30.0,-0.002283729054934408,3.9650072335688975,1.0
87.75,7.84396725654374,7.706876117292715,8.036098495757669,0.7064040213378718,0.6972863535500694,30.0,-0.00030392225959341435,-7.293123882707285,0.0,13.6792117181811,10.573160093477751,16.889067102427703,0.5657968116667741,0.5432519309075823,30.0,-0.0007514960253063936,-4.426839906522249,0.0,15.827346963017783,11.928041679649516,19.048744406692343,0.48277503108570613,0.4525452699528512,30.0,-0.0010076587044284971,-3.0719583203504843,0.0,17.768615232765875,13.12605333163379,20.704850488448937,0.3906526677305621,0.35345406758315956,30.0,-0.001239953338246752,-1.8739466683662105,0.0,20.152187026758206,14.218079977803914,22.825295162283957,0.27573840508416914,0.22831557432584196,30.0,-0.0015807610252775725,-0.7819200221960863,0.0,24.4045241864325,18.973704295022863,26.00427439078472,0.06794331167446241,0.0,30.0,-0.0022647770558154134,3.9737042950228627,1.0
88.0,7.836053214149595,7.7058429003455275,8.01878031165796,0.7063285615569763,0.6973357440838415,30.0,-0.00029976058243782837,-7.2941570996544725,0.0,13.66044294218376,10.572919903377544,16.849182689526526,0.565609779061038,0.5432666685046708,30.0,-0.0007447703518789094,-4.427080096622456,0.0,15.807569589356362,11.927815174062212,19.010148071295234,0.48252423185231746,0.45256195347066663,30.0,-0.0009987426127216943,-3.0721848259377875,0.0,17.747002872076806,13.125599245428491,20.666716902221523,0.3903441445890905,0.3534968886776336,30.0,-0.0012282418637152293,-1.874400754571509,0.0,20.12962687689997,14.217503461251306,22.789237784799685,0.2753452055164868,0.22839972836362907,30.0,-0.0015648492384285903,-0.7824965387486937,0.0,24.386351644032594,18.982323349914292,25.977208399199224,0.06737947001373029,0.0,30.0,-0.0022459823337910097,3.9823233499142923,1.0
88.25,7.828387869050211,7.7048052385559505,8.002068478633168,0.7062541387465872,0.6973853435724064,30.0,-0.00029562650580602364,-7.2951947614440495,0.0,13.64166198930361,10.57266853797804,16.809321651650887,0.5654244237352485,0.5432820913682541,30.0,-0.0007380777455664788,-4.427331462021961,0.0,15.787777596132699,11.92757661408329,18.971582550817548,0.48227565606759193,0.4525795242029634,30.0,-0.000989871062154285,-3.0724233859167107,0.0,17.725373854556835,13.125133290034839,20.62862011115257,0.3900385417808251,0.35354082366493034,30.0,-0.0012165906038631585,-1.8748667099651612,0.0,20.10704389313065,14.216916415666438,22.75321583024057,0.2749559736244005,0.22848538747347544,30.0,-0.0015490195383641686,-0.7830835843335624,0.0,24.368171192483018,18.990864845864962,25.95018645399936,0.06682030750993877,0.0,30.0,-0.0022273435836646254,3.9908648458649623,1.0
88.5,7.820965157095878,7.703763311660485,7.9859472646030465,0.7061807459992091,0.6974351433808267,30.0,-0.000291520087279414,-7.296236688339515,0.0,13.622869284781958,10.57240601330803,16.769484527015923,0.5652407374526544,0.5432981984565487,30.0,-0.000731417966536855,-4.427593986691971,0.0,15.767971403324347,11.927326020112641,18.93304815706848,0.4820292926358478,0.4525979805439818,30.0,-0.0009810437363955333,-3.072673979887359,0.0,17.703728657129798,13.124655489547859,20.590560314379015,0.3897358443034894,0.3535858698583359,30.0,-0.0012049991481717832,-1.8753445104521411,0.0,20.08443859049247,14.216318868762455,22.717229331448337,0.27457068894765757,0.22857254592179177,30.0,-0.0015332714341955267,-0.7836811312375449,0.0,24.349983383198616,18.999329225422013,25.92320847251624,0.06626578533213354,0.0,30.0,-0.002208859511071118,3.999329225422013,1.0
88.75,7.813778938840844,7.702717294705276,7.970400822948427,0.706108376393951,0.6974851351006092,30.0,-0.0002874413764447266,-7.297282705294724,0.0,13.604065260821608,10.572132345517565,16.729671869846868,0.5650587120361722,0.5433149887178668,30.0,-0.0007247907772768477,-4.427867654482435,0.0,15.748151433302441,11.927063412617503,18.894545211162665,0.4817851305401163,0.4526173208780604,30.0,-0.0009722603220685299,-3.0729365873824968,0.0,17.682067755876766,13.124165868076675,20.552537695562492,0.38943603725696646,0.35363202456068416,30.0,-0.001193467089876077,-1.875834131923325,0.0,20.061811481278806,14.215710848078798,22.68127832447357,0.27418933114823596,0.2286611979794855,30.0,-0.0015176044389583485,-0.7842891519212021,0.0,24.331788757243782,19.007716926161198,25.89627437347851,0.065715864971607,0.0,30.0,-0.0021905288323869,4.007716926161198,1.0
